,STN,WBAN,YEARMODA,TEMP,TEMP_count,DEWP,DEWP_count,SLP,SLP_count,STP,STP_count,VISIB,VISIB_count,WDSP,WDSP_count,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,MAX_flag,MIN_flag,PRCP_A,PRCP_B,PRCP_C,PRCP_D,PRCP_G,PRCP_H,PRCP_I
129,722900,23188,1999-03-10,57.7,24,43.2,24,1019.1,24,1018.2,4,9.9,24,7.3,24,11.1,,64.0,53.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
130,722900,23188,1999-03-11,55.9,24,41.9,24,1017.2,24,1016.1,4,9.7,24,7.5,24,10.1,,59.0,52.0,0.0,,10000,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
131,722900,23188,1999-03-12,55.0,24,44.4,24,1019.2,24,1017.9,4,9.7,24,4.7,24,13.0,,62.1,48.9,0.17,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
132,722900,23188,1999-03-13,58.3,24,46.1,24,1018.3,24,1017.4,4,9.4,24,3.8,24,13.0,,68.0,50.0,0.01,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
133,722900,23188,1999-03-14,58.3,24,49.8,24,1016.1,24,1015.5,4,7.1,24,4.1,24,10.1,,69.1,50.0,0.0,,100000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
134,722900,23188,1999-03-15,57.2,24,45.8,24,1012.6,22,1011.7,4,9.2,24,9.0,24,18.1,21.0,63.0,52.0,0.11,,110000,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
135,722900,23188,1999-03-16,53.7,24,42.6,24,1015.1,24,1014.0,4,9.9,24,5.4,24,10.1,,57.9,48.9,0.07,,10000,True,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0
136,722900,23188,1999-03-17,55.7,24,43.1,24,1017.6,24,1016.2,4,9.9,24,4.7,24,11.1,,62.1,48.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
137,722900,23188,1999-03-18,57.6,23,46.9,23,1019.9,22,,0,9.3,23,3.7,23,11.1,,64.9,51.1,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
138,722900,23188,1999-03-19,58.5,24,47.8,24,1018.0,24,1017.2,4,8.4,24,3.8,24,11.1,,66.0,52.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
139,722900,23188,1999-03-20,58.7,24,49.1,24,1019.1,23,1017.8,4,9.1,24,5.1,24,14.0,,66.0,51.1,,,10000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,722900,23188,1999-03-21,57.4,24,45.4,24,1020.9,24,1019.8,4,9.9,24,5.5,24,18.1,21.0,64.0,50.0,0.0,,0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0
141,722900,23188,1999-03-22,59.5,24,49.6,24,1018.0,23,,0,9.6,24,5.4,24,12.0,,64.9,50.0,0.0,,0,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
142,722900,23188,1999-03-23,60.3,24,47.2,24,1018.2,24,1017.2,4,9.9,24,7.1,24,13.0,,64.9,57.9,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
143,722900,23188,1999-03-24,60.3,24,48.3,24,1017.7,23,1016.9,4,9.9,24,6.2,24,13.0,,66.0,55.9,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
144,722900,23188,1999-03-25,57.6,24,48.3,24,1015.5,21,1014.5,4,9.2,24,5.9,24,22.0,30.9,62.1,53.6,,,10000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,722900,23188,1999-03-26,55.5,24,46.7,24,1012.4,23,1011.5,4,9.1,24,4.7,24,9.9,,63.0,52.0,0.56,,10000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
146,722900,23188,1999-03-27,59.9,24,50.5,24,1014.6,23,,0,8.4,24,6.7,24,11.1,,64.0,57.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
147,722900,23188,1999-03-28,61.3,24,51.8,24,1019.2,24,1017.9,4,8.7,24,5.2,24,14.0,,64.9,57.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
148,722900,23188,1999-03-29,60.3,24,52.4,24,1018.4,23,,0,5.3,24,3.7,24,8.9,,66.9,53.6,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
149,722900,23188,1999-03-30,61.4,24,51.5,24,1015.5,24,1014.5,4,7.7,24,5.8,24,11.1,,68.0,53.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150,722900,23188,1999-03-31,59.4,24,47.0,24,1016.0,23,1014.9,4,9.9,24,9.3,24,17.1,23.9,63.0,57.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
151,722900,23188,1999-04-01,56.1,24,42.8,24,1012.7,24,,0,9.3,24,11.4,24,15.9,16.9,61.0,51.1,0.0,,10000,True,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0
152,722900,23188,1999-04-02,50.8,24,42.2,24,1012.2,24,1010.5,4,9.2,24,6.7,24,15.0,22.0,62.1,45.0,0.59,,10000,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
153,722900,23188,1999-04-03,57.1,24,45.3,24,1017.4,22,,0,9.9,24,8.5,24,14.0,,62.1,45.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
154,722900,23188,1999-04-04,55.7,24,39.0,24,1011.1,24,1010.0,4,9.9,24,13.6,24,26.0,30.9,61.0,50.0,0.11,,10000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
155,722900,23188,1999-04-05,56.1,24,42.3,24,1018.4,24,1017.2,4,9.9,24,5.2,24,10.1,,61.0,48.9,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
156,722900,23188,1999-04-06,57.7,24,44.8,24,1016.0,24,1015.0,4,9.9,24,8.3,24,17.1,,62.1,54.0,0.0,,0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157,722900,23188,1999-04-07,55.8,24,47.0,24,1018.4,21,1016.8,4,8.9,24,6.5,24,15.9,22.0,60.1,53.1,0.06,,111000,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
158,722900,23188,1999-04-08,56.8,24,44.4,24,1025.8,24,,0,9.9,24,5.8,24,14.0,19.0,62.1,51.8,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
159,722900,23188,1999-04-09,56.4,24,38.6,24,1023.7,23,,0,9.8,24,12.8,24,19.0,26.0,63.0,52.0,0.01,,10000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
160,722900,23188,1999-04-10,56.0,24,40.2,24,1020.6,24,1020.3,4,9.9,24,6.0,24,14.0,,64.0,48.9,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
161,722900,23188,1999-04-11,57.8,24,45.7,24,1016.8,24,1015.8,4,9.3,24,6.8,24,13.0,,64.9,48.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
162,722900,23188,1999-04-12,56.5,24,48.0,24,1017.4,24,1016.0,4,7.8,24,8.0,24,14.0,,61.0,53.1,0.58,,110000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
163,722900,23188,1999-04-13,58.5,24,47.3,24,1023.5,24,1022.2,4,9.9,24,5.4,24,11.1,,63.0,55.4,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
164,722900,23188,1999-04-14,59.2,24,50.2,24,1020.1,24,1019.8,4,7.5,24,5.4,24,12.0,,64.9,53.6,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
165,722900,23188,1999-04-15,58.9,24,53.5,24,1015.4,22,1014.5,4,3.5,24,5.4,24,13.0,,68.0,55.4,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
166,722900,23188,1999-04-16,62.7,24,50.4,24,1015.2,23,1014.0,4,6.2,24,5.2,24,12.0,,84.0,51.1,0.01,,100000,True,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0
167,722900,23188,1999-04-17,70.6,24,40.8,24,1016.1,24,1015.0,4,9.9,24,4.3,24,11.1,,84.0,51.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
168,722900,23188,1999-04-18,68.6,24,47.8,24,1018.3,24,1017.2,4,9.7,24,4.7,24,13.0,,81.0,57.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
169,722900,23188,1999-04-19,67.0,24,55.1,23,1018.5,24,1017.6,4,9.3,24,4.8,24,8.9,,81.0,57.9,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
170,722900,23188,1999-04-20,63.3,24,59.2,24,1015.3,23,,0,7.4,24,5.4,24,10.1,,75.9,57.0,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
171,722900,23188,1999-04-21,59.6,24,54.1,24,1012.1,24,1011.2,4,8.4,24,9.3,24,14.0,,66.9,57.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
172,722900,23188,1999-04-22,57.7,24,52.3,24,1009.1,24,1008.2,4,8.1,24,9.6,24,14.0,,60.8,55.9,0.0,,110000,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
173,722900,23188,1999-04-23,55.9,24,47.0,24,1010.8,24,1009.2,4,9.7,24,10.2,24,15.0,,61.0,52.0,0.0,,0,True,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0
174,722900,23188,1999-04-24,58.7,24,50.6,24,1016.1,23,,0,8.6,24,6.8,24,12.0,,62.1,51.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
175,722900,23188,1999-04-25,59.1,24,50.3,24,1019.2,24,1018.0,4,9.4,24,5.7,24,12.0,15.0,63.0,55.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
176,722900,23188,1999-04-26,58.3,24,51.1,24,1018.6,24,1017.8,4,9.2,24,6.8,24,14.0,,62.1,55.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
177,722900,23188,1999-04-27,58.3,24,51.7,24,1016.1,24,1015.3,4,9.9,24,5.9,24,13.0,,64.0,54.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
178,722900,23188,1999-04-28,57.2,24,47.5,24,1013.8,24,,0,9.4,24,9.5,24,20.0,23.9,63.0,54.0,0.0,,10000,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
179,722900,23188,1999-04-29,55.4,24,45.0,24,1012.0,24,,0,9.0,24,13.3,24,21.0,27.0,59.0,53.6,0.0,,0,True,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0
180,722900,23188,1999-04-30,56.2,24,45.0,24,1016.2,24,1014.9,4,9.3,24,7.6,24,11.1,,59.0,53.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
181,722900,23188,1999-05-01,56.8,24,45.8,24,1017.9,24,1016.8,4,9.6,24,5.6,24,13.0,,64.0,50.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
182,722900,23188,1999-05-02,57.7,24,50.6,24,1016.6,24,1015.8,4,9.2,24,5.7,24,14.0,,64.0,50.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
183,722900,23188,1999-05-03,57.3,24,49.1,24,1016.0,24,1014.8,4,9.8,24,9.1,24,14.0,19.0,62.1,55.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
184,722900,23188,1999-05-04,57.8,23,49.9,23,1016.0,23,,0,9.5,23,8.3,23,13.0,,61.0,55.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
185,722900,23188,1999-05-05,57.7,24,49.2,24,1015.6,24,,0,9.2,24,5.0,24,8.9,14.0,64.0,52.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
186,722900,23188,1999-05-06,61.0,24,53.5,24,1016.2,24,,0,8.4,24,4.5,24,12.0,,69.1,55.0,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
187,722900,23188,1999-05-07,60.0,24,55.8,24,1015.1,22,1014.3,4,7.0,24,4.6,24,10.1,,70.0,55.0,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
188,722900,23188,1999-05-08,57.9,24,53.4,24,1013.7,23,1012.6,4,6.2,24,8.8,24,14.0,,63.0,55.9,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
189,722900,23188,1999-05-09,57.5,24,49.7,24,1015.1,23,1014.0,4,8.5,24,9.0,24,12.0,,61.0,55.0,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
190,722900,23188,1999-05-10,58.6,24,49.7,24,1015.5,24,1014.6,4,9.0,24,6.5,24,10.1,14.0,62.1,55.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
191,722900,23188,1999-05-11,59.4,24,52.3,24,1014.0,23,1013.2,4,7.3,24,5.2,24,8.9,,64.0,57.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
192,722900,23188,1999-05-12,60.9,24,55.5,24,1013.2,24,1012.2,4,5.5,24,4.5,24,10.1,,66.0,59.0,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
193,722900,23188,1999-05-13,58.3,24,54.4,24,1012.6,21,,0,6.5,24,8.4,24,13.0,,66.0,57.0,0.0,,110000,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
194,722900,23188,1999-05-14,60.3,24,52.6,24,1015.0,24,,0,9.4,24,8.0,24,14.0,,66.0,57.9,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
195,722900,23188,1999-05-15,59.1,24,50.7,24,1016.2,24,1015.2,4,9.0,24,7.7,24,11.1,,66.9,57.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
196,722900,23188,1999-05-16,59.1,24,50.6,24,1016.1,23,1015.1,4,9.7,24,5.7,24,11.1,,64.0,55.4,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197,722900,23188,1999-05-17,60.9,24,53.6,24,1016.2,24,,0,8.0,24,4.8,24,10.1,,66.9,55.9,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
198,722900,23188,1999-05-18,60.7,24,55.2,24,1014.7,23,1013.7,4,8.5,24,5.1,24,8.9,,69.1,55.9,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
199,722900,23188,1999-05-19,58.9,24,52.8,24,1015.0,24,,0,8.2,24,6.7,24,8.9,,64.9,55.9,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200,722900,23188,1999-05-20,59.9,24,51.2,24,1016.3,24,,0,9.9,24,6.1,24,11.1,,66.0,55.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
201,722900,23188,1999-05-21,58.9,24,49.7,24,1014.4,24,1013.5,4,9.9,24,7.7,24,11.1,,61.0,57.0,0.0,,0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0
202,722900,23188,1999-05-22,59.1,24,47.6,24,1014.8,24,1013.8,4,9.9,24,8.7,24,12.0,,62.1,57.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
203,722900,23188,1999-05-23,59.5,24,52.3,24,1017.1,24,,0,9.5,24,5.8,24,12.0,22.0,64.0,57.0,0.06,,110000,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
204,722900,23188,1999-05-24,62.6,24,55.4,24,1017.2,21,,0,8.6,24,7.8,24,15.0,,66.9,60.1,0.0,,100000,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
205,722900,23188,1999-05-25,61.7,24,57.2,24,1016.5,22,1015.4,4,7.6,24,6.1,24,11.1,,64.9,59.0,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
206,722900,23188,1999-05-26,61.3,24,54.4,24,1017.0,23,1015.9,4,9.2,24,5.3,24,10.1,,64.9,59.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
207,722900,23188,1999-05-27,61.2,24,55.5,24,1017.0,23,,0,8.3,24,6.2,24,13.0,,66.0,57.9,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
208,722900,23188,1999-05-28,60.5,24,56.1,24,1015.7,23,1014.3,4,8.1,24,5.4,24,12.0,,66.9,57.9,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
209,722900,23188,1999-05-29,60.4,24,52.0,24,1015.1,23,1014.1,4,8.6,24,6.2,24,10.1,,64.0,57.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210,722900,23188,1999-05-30,60.5,24,51.8,24,1016.9,24,1015.6,4,9.9,24,7.3,24,11.1,,64.0,57.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
211,722900,23188,1999-05-31,62.1,24,51.3,24,1018.5,23,,0,9.9,24,7.6,24,14.0,,68.0,59.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
212,722900,23188,1999-06-01,61.2,24,54.9,24,1017.3,24,,0,9.7,24,5.4,24,11.1,,64.9,57.9,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
213,722900,23188,1999-06-02,60.4,24,54.3,24,1014.9,23,1013.7,4,9.6,24,7.8,24,14.0,15.0,64.0,55.9,0.02,,110000,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
214,722900,23188,1999-06-03,59.8,24,48.8,24,1017.0,24,1016.1,4,9.9,24,7.1,24,13.0,18.1,64.9,55.9,0.0,,10000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
215,722900,23188,1999-06-04,58.6,24,47.1,24,1017.8,24,1016.8,4,9.9,24,9.9,24,13.0,,63.0,54.0,0.02,,10000,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
216,722900,23188,1999-06-05,59.6,24,49.2,24,1018.3,24,1017.4,4,9.9,24,5.8,24,14.0,,66.0,55.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
217,722900,23188,1999-06-06,61.2,24,54.1,24,1017.3,23,1016.5,4,9.0,24,6.8,24,13.0,,66.0,54.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
218,722900,23188,1999-06-07,60.5,24,54.7,24,1015.4,24,1014.4,4,7.7,24,5.8,24,10.1,,64.9,57.0,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
219,722900,23188,1999-06-08,61.2,24,52.6,24,1014.8,22,,0,9.8,24,7.7,24,13.0,18.1,66.0,57.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
220,722900,23188,1999-06-09,60.3,24,51.4,24,1014.8,23,,0,8.7,24,5.4,24,10.1,,64.0,57.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
221,722900,23188,1999-06-10,61.0,24,51.9,24,1015.3,23,,0,9.9,24,5.6,24,10.1,,64.0,57.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
222,722900,23188,1999-06-11,61.8,24,53.2,24,1015.5,24,1014.5,4,9.3,24,4.9,24,11.1,,66.0,60.1,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
223,722900,23188,1999-06-12,62.8,24,54.8,24,1016.2,22,1014.9,4,8.4,24,5.9,24,11.1,,68.0,60.1,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224,722900,23188,1999-06-13,63.3,24,57.1,24,1015.8,23,,0,6.7,24,5.8,24,10.1,,69.1,60.1,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
225,722900,23188,1999-06-14,64.0,24,58.3,24,1012.6,24,1011.8,4,7.0,24,4.8,24,12.0,,71.1,61.0,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
226,722900,23188,1999-06-15,62.1,24,58.1,24,1012.5,22,1011.3,4,5.6,24,4.9,24,8.0,,71.1,60.1,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
227,722900,23188,1999-06-16,61.1,24,56.5,24,1013.2,24,1012.2,4,5.7,24,5.0,24,8.9,,66.0,57.9,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
228,722900,23188,1999-06-17,63.0,24,56.3,24,1014.0,23,1012.8,4,6.5,24,5.3,24,10.1,,66.9,61.0,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
229,722900,23188,1999-06-18,62.8,24,57.0,24,1014.5,24,,0,7.4,24,5.3,24,12.0,,68.0,60.1,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230,722900,23188,1999-06-19,62.0,24,57.6,24,1013.2,23,,0,6.8,24,5.6,24,12.0,,68.0,60.1,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
231,722900,23188,1999-06-20,61.1,24,55.5,24,1010.9,23,1009.9,4,7.9,24,4.9,24,8.9,,64.9,57.9,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
232,722900,23188,1999-06-21,59.7,24,53.9,24,1010.4,23,1009.4,4,8.5,24,6.8,24,10.1,,64.9,57.9,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,722900,23188,1999-06-22,61.4,24,54.5,24,1010.6,24,,0,7.8,24,6.5,24,10.1,,64.9,60.1,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
234,722900,23188,1999-06-23,61.9,24,55.6,24,1012.1,22,1011.0,4,8.2,24,5.7,24,8.9,,68.0,57.2,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
235,722900,23188,1999-06-24,64.8,24,58.6,24,1012.4,22,,0,6.6,24,8.3,24,14.0,,70.0,57.0,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
236,722900,23188,1999-06-25,64.0,24,57.6,24,1011.8,22,1010.9,4,8.5,24,6.9,24,12.0,,66.9,61.0,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
237,722900,23188,1999-06-26,61.7,24,56.0,24,1011.0,23,1009.8,4,8.4,24,4.8,24,10.1,,66.0,59.0,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
238,722900,23188,1999-06-27,63.2,24,55.5,24,1011.5,24,1010.3,4,9.2,24,5.1,24,10.1,15.0,68.0,60.8,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
239,722900,23188,1999-06-28,62.1,24,56.1,24,1013.9,24,1012.6,4,8.2,24,4.4,24,8.9,,69.1,60.1,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
240,722900,23188,1999-06-29,65.6,24,58.7,24,1014.1,23,,0,8.0,24,5.9,24,10.1,,71.1,62.6,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
241,722900,23188,1999-06-30,65.5,24,59.3,24,1012.7,23,1011.8,4,9.0,24,5.0,24,8.9,,72.0,62.1,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
242,722900,23188,1999-07-01,64.0,24,57.8,24,1011.0,24,1010.1,4,7.0,24,4.9,24,8.0,,70.0,61.0,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
243,722900,23188,1999-07-02,62.4,24,57.3,24,1010.3,24,,0,8.1,24,7.1,24,10.1,,66.0,60.8,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
244,722900,23188,1999-07-03,61.9,23,56.1,23,1010.7,23,,0,9.9,23,7.0,23,12.0,,64.9,60.1,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
245,722900,23188,1999-07-04,65.1,24,56.5,24,1012.1,23,1011.0,4,9.9,24,5.3,24,11.1,,70.0,62.1,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
246,722900,23188,1999-07-05,66.3,24,60.5,24,1012.3,23,1011.3,4,7.3,24,6.0,24,11.1,,71.1,62.1,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
247,722900,23188,1999-07-06,65.7,24,60.4,24,1013.2,23,1012.1,4,7.5,24,5.2,24,10.1,,72.0,62.1,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
248,722900,23188,1999-07-07,63.5,24,58.3,24,1013.7,23,1012.6,4,6.4,24,5.3,24,8.0,,69.1,61.0,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
249,722900,23188,1999-07-08,67.7,24,61.1,24,1014.9,24,1013.6,4,8.6,24,4.0,24,11.1,,77.0,64.0,0.0,,110000,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0
250,722900,23188,1999-07-09,70.7,24,63.5,24,1016.8,24,1015.8,4,9.0,24,6.3,24,14.0,,77.0,64.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
251,722900,23188,1999-07-10,71.7,24,61.7,24,1017.4,24,1016.6,4,9.9,24,6.5,24,11.1,,78.1,66.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
252,722900,23188,1999-07-11,70.2,24,63.7,24,1014.8,24,1014.2,4,8.7,24,6.2,24,10.1,,75.0,66.2,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
253,722900,23188,1999-07-12,71.6,24,65.0,24,1011.8,24,1010.7,4,7.5,24,6.5,24,10.1,,77.0,68.0,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
254,722900,23188,1999-07-13,72.7,24,65.2,24,1011.8,24,,0,7.2,24,5.4,24,8.9,,81.0,69.1,0.0,,100000,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
255,722900,23188,1999-07-14,71.9,24,65.6,24,1012.3,24,1011.0,4,7.7,24,5.7,24,10.1,,82.0,69.1,0.0,,100000,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256,722900,23188,1999-07-15,68.5,24,61.7,24,1014.4,24,1013.2,4,9.4,24,5.2,24,11.1,,73.9,66.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
257,722900,23188,1999-07-16,69.2,24,61.9,24,1015.1,23,1013.9,4,9.5,24,5.5,24,10.1,,75.0,66.0,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
258,722900,23188,1999-07-17,69.7,24,62.6,24,1015.2,24,1014.3,4,9.9,24,6.3,24,13.0,,73.9,66.9,0.0,,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
259,722900,23188,1999-07-18,68.0,24,61.2,24,1016.1,22,1014.9,4,9.3,24,6.0,24,10.1,,71.1,66.0,0.0,,0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0
